FIPS_STRING,County,State Abbreviation,YEAR,total_donations,num_donations,total_population,avg_donation,std_donations,avg_donation_per_capita
01115,St. Clair County,AL,2017.0,938.66388824701,5.95354548459,164820.0,157.66468748355462,72.9161164034442,0.0009565871100810254
01115,St. Clair County,AL,2018.0,760.25527729738,10.59566042113,164820.0,71.75157065068537,60.506255422290074,0.0004353329125754482
01073,Jefferson County,AL,2017.0,50842.24982316256,201.30462475685,830359.0,252.56374454672084,3259.585062863565,0.00030416210885499025
01073,Jefferson County,AL,2018.0,37342.23222068427,199.90710170067,830359.0,186.7979271521754,2461.3413954462007,0.00022496044139001974
01127,Walker County,AL,2017.0,793.19777034071,3.15049532035,89081.0,251.76922664103205,120.01767471594864,0.002826295468630034
01127,Walker County,AL,2018.0,1079.65940162655,4.77710145336,89081.0,226.0072163355806,246.52858909436478,0.0025370978809800136
01125,Tuscaloosa County,AL,2017.0,8156.459977182701,27.58115627598,282637.0,295.7258171328384,1069.6297530639895,0.0010463096379201534
01125,Tuscaloosa County,AL,2018.0,6624.25494249791,21.88668552715,282637.0,302.6614027181344,1132.8017495740446,0.0010708484831007067
01117,Shelby County,AL,2017.0,10523.88690101581,54.477471287600004,360468.0,193.17869666632683,3301.145613327947,0.0005359108066910984
01117,Shelby County,AL,2018.0,10122.47696960453,62.774380718930004,360468.0,161.2517217004107,3402.2576990261296,0.00044733990728833273
01123,Tallapoosa County,AL,2017.0,813.57944784118,2.51506246015,70745.0,323.48280042025584,130.39679369443127,0.00457251820510645
01123,Tallapoosa County,AL,2018.0,604.8746887966,3.05779119686,70745.0,197.81425540688875,81.48734845530757,0.0027961588155613645
01037,Coosa County,AL,2017.0,99.80190729113,0.59318106758,63156.0,168.24863898352606,11.031419101331757,0.0026640167044069615
01037,Coosa County,AL,2018.0,112.67246895182,0.66187797032,63156.0,170.2314837542424,13.926227314622782,0.0026954126884894927
01051,Elmore County,AL,2017.0,563.64799589393,7.47366105743,170034.0,75.41792323235943,62.91960076258518,0.00044354613331662744
01051,Elmore County,AL,2018.0,1093.37377512713,16.52001796029,170034.0,66.1847812608514,148.82203976131999,0.00038924439383212415
01009,Blount County,AL,2017.0,358.81619517404,3.44787248978,178512.0,104.06887036502187,54.63690995751909,0.0005829796896848496
01009,Blount County,AL,2018.0,507.48338674263,4.62271518528,178512.0,109.7803707134277,54.83355066205408,0.0006149747395885302
01121,Talladega County,AL,2017.0,386.36016436353003,4.46867948041,106040.0,86.45958298358012,35.70645491828154,0.0008153487644622795
01121,Talladega County,AL,2018.0,554.35203657684,5.80268430067,106040.0,95.53372333435965,78.40178531925791,0.0009009215704862283
01095,Marshall County,AL,2017.0,1235.90702697374,7.9612113417,165028.0,155.24107751042695,157.12207711305692,0.0009406953820589655
01095,Marshall County,AL,2018.0,1271.66771673988,7.98084471233,165028.0,159.33999001073383,164.43473374877317,0.0009655330611213481
01043,Cullman County,AL,2017.0,1153.0806990811702,5.09577841007,160160.0,226.28156216575564,184.3324264551389,0.0014128469166193535
01043,Cullman County,AL,2018.0,701.98826913219,6.02328363332,160160.0,116.54577666721266,64.5789419246163,0.0007276834207493298
01103,Morgan County,AL,2017.0,1449.29459533577,7.8648265633,177674.0,184.27546795484082,211.02916007326718,0.0010371549464459674
01103,Morgan County,AL,2018.0,1761.2202516873701,15.35811518369,177674.0,114.67684872931214,282.53307481487974,0.0006454340462268657
01007,Bibb County,AL,2017.0,165.7575529985,0.96127716316,92124.0,172.4347143061282,33.2898006763339,0.001871767555752336
01007,Bibb County,AL,2018.0,161.02634719129,1.3410904079200001,92124.0,120.07120939820761,17.480991108854187,0.0013033651317594505
01105,Perry County,AL,2017.0,105.80249312977,0.47602053590999993,45164.0,222.2645561446404,39.0045139107589,0.004921277038009043
01105,Perry County,AL,2018.0,30.829324253480003,0.7613479457799999,45164.0,40.493081283479924,8.904274911800652,0.0008965787194110337
01021,Chilton County,AL,2017.0,296.69857884261,1.6914619773900001,84558.0,175.4095467758778,42.85990773299136,0.0020744287563078338
01021,Chilton County,AL,2018.0,281.71588344296,2.79453945167,84558.0,100.80941361361289,30.83044132656105,0.0011921925023488363
01133,Winston County,AL,2017.0,307.67046993348004,2.29029706364,68161.0,134.33649058803542,63.28480362754848,0.0019708703010230984
01133,Winston County,AL,2018.0,214.26355630305002,3.1037813578600004,68161.0,69.0330701808135,10.256662960354385,0.001012794269168784
01027,Clay County,AL,2017.0,463.06129992949997,0.93908354489,55044.0,493.09915230570977,81.74940796963378,0.00895827251481923
01027,Clay County,AL,2018.0,2924.2547920226402,1.23767527611,55044.0,2362.699529082896,879.9467572335006,0.042923834188701694
01015,Calhoun County,AL,2017.0,1019.52734999931,7.52877394791,141101.0,135.4174473896022,209.99263716181343,0.0009597199693099425
01015,Calhoun County,AL,2018.0,1619.21066928736,12.86916242937,141101.0,125.82098315831321,323.4622602176392,0.0008917086566240722
01055,Etowah County,AL,2017.0,1420.42991259944,5.11523818338,164602.0,277.6859770117022,274.8593708200311,0.0016870145989216548
01055,Etowah County,AL,2018.0,728.96850814202,7.50797975655,164602.0,97.09249781954514,103.25085453641933,0.0005898621998490003
01065,Hale County,AL,2017.0,35.05129259462,0.48459428425,29126.0,72.33121341674182,6.18699635650625,0.002483389872167198
01065,Hale County,AL,2018.0,51.70995251701,0.71214419144,29126.0,72.6116327824696,3.993806773665886,0.0024930176743277344
01107,Pickens County,AL,2017.0,105.71609386543,0.38508878312,33444.0,274.5239500587768,24.55958660648622,0.008208466393337423
01107,Pickens County,AL,2018.0,202.41255509324,0.46345707067999997,33444.0,436.74499300712665,38.111719575366756,0.013058993930364988
01119,Sumter County,AL,2017.0,28.33030170005,0.33973574527,19179.0,83.3892285238779,4.2407090012473825,0.00434794454997017
01119,Sumter County,AL,2018.0,60.0440500059,0.71596846793,19179.0,83.86409834430094,13.700277169398873,0.004372704434240625
01063,Greene County,AL,2017.0,66.47914451529999,0.35536742356,11370.0,187.07157749386585,15.193156836154294,0.016453085091808782
01063,Greene County,AL,2018.0,88.32844556685001,0.45959380527,11370.0,192.18806814630418,12.45444033443123,0.016903084269683743
01079,Lawrence County,AL,2017.0,457.37636992553,1.04882946707,80589.0,436.08268482697406,50.89078698357562,0.005411193647110326
01079,Lawrence County,AL,2018.0,257.77522740475,1.47697163245,80589.0,174.52957236365643,21.578063491438094,0.0021656748732911
01057,Fayette County,AL,2017.0,47.15108488803,0.38275600768,34813.0,123.18836005691196,7.919448584353832,0.00353857352302048
01057,Fayette County,AL,2018.0,77.37531716199999,0.5904622608200001,34813.0,131.0419349317018,14.304816218449389,0.0037641666886422255
01093,Marion County,AL,2017.0,243.61308822448,1.21289560389,48465.0,200.8524785176596,60.078283169487776,0.004144278933615178
01093,Marion County,AL,2018.0,255.43607068816004,1.63366999374,48465.0,156.35720290325227,49.83714829664463,0.003226188030604607
01075,Lamar County,AL,2017.0,75.89335378596999,1.3242102774200002,38926.0,57.31216188250355,12.97266310511992,0.0014723362760752081
01075,Lamar County,AL,2018.0,86.37160704913,1.23585951577,38926.0,69.88788446178394,14.36280861163463,0.0017954037009141432
01059,Franklin County,AL,2017.0,232.57711432515998,0.9277614217100001,73145.0,250.68633905523504,38.500056821436026,0.0034272518840007525
01059,Franklin County,AL,2018.0,220.74660501809,1.10506559085,73145.0,199.7588259428972,30.464893941780016,0.0027309976887401354
01033,Colbert County,AL,2017.0,648.84039371632,5.46845144908,86149.0,118.65157801217738,89.02238727024849,0.0013772832883977456
01033,Colbert County,AL,2018.0,572.9057302501001,6.09243274478,86149.0,94.03562653046372,130.5065728002487,0.0010915463502822287
01077,Lauderdale County,AL,2017.0,1290.6354466904002,9.0180372413,102678.0,143.11711208949808,116.62196489826039,0.0013938439791337783
01077,Lauderdale County,AL,2018.0,1378.37500047358,10.96040880158,102678.0,125.75945162509633,131.61337604890713,0.0012247945190313049
01083,Limestone County,AL,2017.0,1057.12986042005,7.807776816720001,175425.0,135.39447722894104,108.27213315532711,0.0007718083353509536
01083,Limestone County,AL,2018.0,1321.88706911047,9.04981239319,175425.0,146.06789750748783,133.3589140828377,0.0008326515462875179
01089,Madison County,AL,2017.0,19006.43464564029,94.66205798452,433431.0,200.78197168234388,2430.281677585943,0.00046323860471988364
01089,Madison County,AL,2018.0,20679.07111597996,112.96757636734,433431.0,183.05315366541294,1925.876139707584,0.00042233516676336703
01071,Jackson County,AL,2017.0,298.0889105343,1.38465313263,74008.0,215.28056630913196,56.75088635666978,0.0029088823682457566
01071,Jackson County,AL,2018.0,344.04644725772005,2.12444809681,74008.0,161.94627102179086,87.63923427172793,0.0021882265568829162
01049,DeKalb County,AL,2017.0,538.5207834658,2.69602075342,143608.0,199.7465274637322,29.33888947987104,0.0013909150427812672
01049,DeKalb County,AL,2018.0,501.81522169769005,4.07326833015,143608.0,123.1971922849508,30.66405599375658,0.000857871374052635
01019,Cherokee County,AL,2017.0,221.50987867709,1.24410236534,94617.0,178.04795236166413,51.90689525693212,0.0018817754987123258
01019,Cherokee County,AL,2018.0,245.29523258015,1.8261736693300001,94617.0,134.32196329396518,49.762986512698795,0.0014196387889487637
01001,Autauga County,AL,2017.0,434.48696394544,5.37744662269,89138.0,80.79800589970215,79.65785827162786,0.0009064372759059228
01001,Autauga County,AL,2018.0,643.61369018936,7.2257104408099995,89138.0,89.07272100945289,102.08047216020448,0.0009992676637287452
01109,Pike County,AL,2017.0,278.23351990398004,1.4810722364800002,40157.0,187.8595203197148,48.36196230728829,0.004678126362021934
01109,Pike County,AL,2018.0,323.22261836981,1.7073814821200002,40157.0,189.30896331877452,81.30696732041378,0.004714220766461003
01011,Bullock County,AL,2017.0,28.868762105498,0.21701813186899999,78856.0,133.02465493032736,6.995866458535783,0.0016869313042803002
01011,Bullock County,AL,2018.0,48.231564418591994,0.308640219496,78856.0,156.27115771675076,7.055568448460311,0.0019817281844977017
01041,Crenshaw County,AL,2017.0,118.41083440762999,0.63949065454,51460.0,185.16429218626433,34.60067310868487,0.0035982178815830612
01041,Crenshaw County,AL,2018.0,46.82847839188,0.5150519385,51460.0,90.91991485025738,10.405569152107251,0.0017668075174943137
01031,Coffee County,AL,2017.0,602.65089073735,2.65827122109,119335.0,226.70782648364917,172.90828161789062,0.001899759722492556
01031,Coffee County,AL,2018.0,662.30032474644,3.70464395461,119335.0,178.77570229718944,218.4611940003461,0.0014980994871344488
01045,Dale County,AL,2017.0,472.39833332807,3.1390986295200003,135356.0,150.48852842202808,67.12435821382718,0.0011117979876919242
01045,Dale County,AL,2018.0,562.84739927203,3.6198077563299997,135356.0,155.49096448223588,71.24995659299826,0.0011487556109979304
01101,Montgomery County,AL,2017.0,16151.66306858307,40.786795203000004,248116.0,396.00225975575205,2946.9126297794173,0.001596036772137839
01101,Montgomery County,AL,2018.0,17812.25706022224,44.6343391749,248116.0,399.0707018294765,2565.140116683481,0.0016084037378866194
01087,Macon County,AL,2017.0,147.08079186993,1.76444771865,139675.0,83.35797672852742,11.925815773194891,0.0005967995470093246
01087,Macon County,AL,2018.0,174.43784906949,2.2756018407100003,139675.0,76.65569870301407,11.985036870249962,0.0005488147392376163
01013,Butler County,AL,2017.0,438.06018674894,0.7995748632399999,25546.0,547.866381108897,120.76670295022208,0.02144626873517956
01013,Butler County,AL,2018.0,348.44873049265,1.1539385157,25546.0,301.96472840779967,106.89701319028939,0.01182043092491191
01005,Barbour County,AL,2017.0,161.11817933448,0.71074842569,30469.0,226.68805657650984,41.501288574926456,0.007439957221323635
01005,Barbour County,AL,2018.0,368.63374898797997,1.05855909643,30469.0,348.2410667776609,142.72498056929643,0.011429356617468932
01067,Henry County,AL,2017.0,226.97540161268003,0.9456473023499999,62948.0,240.02120140207688,70.91308486816997,0.003813007584070612
01067,Henry County,AL,2018.0,715.62585586077,1.35413547749,62948.0,528.4743423067539,221.17956433228457,0.008395411169644054
01113,Russell County,AL,2017.0,166.24039436932,2.33251671157,138987.0,71.27082671893262,16.791229711535493,0.0005127877191315204
01113,Russell County,AL,2018.0,178.69152450182,2.6585800704099998,138987.0,67.21314377199202,30.019322327310945,0.00048359302504545046
01039,Covington County,AL,2017.0,325.09805646096993,1.6473433123799999,55588.0,197.3468760384163,109.36312674113249,0.003550170469137517
01039,Covington County,AL,2018.0,388.37409657685,2.53082354728,55588.0,153.45759564875814,61.74753997274532,0.002760624516959742
01131,Wilcox County,AL,2017.0,70.30374726692,0.36512200562,18692.0,192.54864452100014,23.643578715832916,0.01030112585710465
