FIPS_STRING,County,State Abbreviation,YEAR,total_donations,num_donations,total_population,avg_donation,std_donations,avg_donation_per_capita
01115,St. Clair County,AL,2014.0,554.0116576535701,0.99436063124,164820.0,557.153652556316,37.83891990869013,0.0033803764868117706
01115,St. Clair County,AL,2013.0,393.77005065674,0.48430250197,164820.0,813.0663150716739,36.21351095183408,0.004933056152600861
01073,Jefferson County,AL,2014.0,39828.20302456177,43.59843243265,830359.0,913.523739324518,3389.793379416602,0.0011001551609900273
01073,Jefferson County,AL,2013.0,23568.21572792661,23.15961660008,830359.0,1017.6427414538978,2158.452414921289,0.0012255455067674316
01127,Walker County,AL,2014.0,617.53305947613,0.80242381495,89081.0,769.5846608373771,86.16727476566231,0.008639156058389299
01127,Walker County,AL,2013.0,546.87486361347,0.69134363282,89081.0,791.0318944903854,65.31910603910823,0.008879917092201315
01125,Tuscaloosa County,AL,2014.0,4557.76899057828,4.95232166681,282637.0,920.3297558646129,881.2689282609889,0.003256225320338855
01125,Tuscaloosa County,AL,2013.0,4216.0306261020805,3.91465799794,282637.0,1076.9856851660275,842.8155776627664,0.003810490789125371
01117,Shelby County,AL,2014.0,11267.73374927949,13.01146430985,360468.0,865.9850637064375,3581.798321435961,0.002402390957606327
01117,Shelby County,AL,2013.0,6115.797883264,7.35454085988,360468.0,831.5675988186417,1830.1912499076966,0.002306911012402326
01123,Tallapoosa County,AL,2014.0,391.58276959493,0.53700356358,70745.0,729.1995736199506,57.17261862441969,0.01030743619506609
01123,Tallapoosa County,AL,2013.0,353.68781302575,0.38504581328,70745.0,918.5603396460076,58.18280720633449,0.012984102617089655
01037,Coosa County,AL,2014.0,82.72013465648,0.17038406833,63156.0,485.492191067228,6.294043611054532,0.007687190307607005
01037,Coosa County,AL,2013.0,77.76071155225,0.17329515439,63156.0,448.7183258295258,8.800234373585957,0.007104919973233355
01051,Elmore County,AL,2014.0,201.56461853686,0.44485794797,170034.0,453.09883628392083,17.51491047990971,0.002664754321394079
01051,Elmore County,AL,2013.0,144.59316382279002,0.3512208845,170034.0,411.6872606497579,14.576449178048305,0.002421205527422503
01009,Blount County,AL,2014.0,355.42384638747,0.45266015722,178512.0,785.189155083354,37.51181354630282,0.004398523096953448
01009,Blount County,AL,2013.0,54.51009333754,0.16352597470000002,178512.0,333.3421093348786,11.65961066698438,0.0018673372621161525
01121,Talladega County,AL,2014.0,310.15255618883,0.67645952157,106040.0,458.4938881028603,30.67480557897894,0.004323782422697664
01121,Talladega County,AL,2013.0,170.34330643645,0.2647742991,106040.0,643.3528745632321,13.821461603123721,0.006067077278038779
01095,Marshall County,AL,2014.0,738.1480518457399,1.07212912515,165028.0,688.4880137385194,88.25735665689405,0.004171946662012018
01095,Marshall County,AL,2013.0,385.05196429168996,0.45885424894,165028.0,839.1596355077875,105.29148889368979,0.00508495307164716
01043,Cullman County,AL,2014.0,593.8236404655701,0.77758768167,160160.0,763.6741868006887,25.263587097389067,0.004768195472032272
